question,answer,Source,Metadata,SuggestedQuestions,IsContextOnly,Prompts,QnaId
What if I am not on time?,"*   We ask you to check-in 45 minutes prior to your scheduled flight time.\n*   If late, we may not have you ready for your flight to depart on time and you may miss your flight.\n*   We will always do our best to accommodate you on a later flight if available; however we cannot guarantee that you will be able to fly.\n*   Please contact us on +971 505098987 as soon as you think you may be late",Editorial,package:voohelicopter|location:dubai,[],FALSE,[],145
Can I fly if I am pregnant?,Yes you can; we recommend checking with your healthcare provider if you have any concerns.,Editorial,package:voohelicopter|location:dubai,[],FALSE,[],146
Fly in pregnancy,Yes you can; we recommend checking with your healthcare provider if you have any concerns.,Editorial,package:voohelicopter|location:dubai,[],FALSE,[],146
Can I fly in a helicopter if I use a wheelchair or have mobility issues?,*   Our staff can assist you into the helicopter and will bring your wheelchair to and from the Heliport .\n*   You will need to be able to sit in one of the seats in the helicopter with your legs bent.\n*   Please let us know if you will require any additional assistance in the “Remarks” field on the booking form.,Editorial,package:voohelicopter|location:dubai,[],FALSE,[],147
Can I fly if I use wheelchair?,*   Our staff can assist you into the helicopter and will bring your wheelchair to and from the Heliport .\n*   You will need to be able to sit in one of the seats in the helicopter with your legs bent.\n*   Please let us know if you will require any additional assistance in the “Remarks” field on the booking form.,Editorial,package:voohelicopter|location:dubai,[],FALSE,[],147
Can i fly I have mobility issues?,*   Our staff can assist you into the helicopter and will bring your wheelchair to and from the Heliport .\n*   You will need to be able to sit in one of the seats in the helicopter with your legs bent.\n*   Please let us know if you will require any additional assistance in the “Remarks” field on the booking form.,Editorial,package:voohelicopter|location:dubai,[],FALSE,[],147
Mobility issues,*   Our staff can assist you into the helicopter and will bring your wheelchair to and from the Heliport .\n*   You will need to be able to sit in one of the seats in the helicopter with your legs bent.\n*   Please let us know if you will require any additional assistance in the “Remarks” field on the booking form.,Editorial,package:voohelicopter|location:dubai,[],FALSE,[],147
Can I pick my seat?,*   Seating is based on the weights of all passengers in the flight.\n*   You can request a seat but we are unable to guarantee your seat in advance.,Editorial,package:voohelicopter|location:dubai,[],FALSE,[],148
Can i choose my seat?,*   Seating is based on the weights of all passengers in the flight.\n*   You can request a seat but we are unable to guarantee your seat in advance.,Editorial,package:voohelicopter|location:dubai,[],FALSE,[],148
choose seat,*   Seating is based on the weights of all passengers in the flight.\n*   You can request a seat but we are unable to guarantee your seat in advance.,Editorial,package:voohelicopter|location:dubai,[],FALSE,[],148
Pick seat,*   Seating is based on the weights of all passengers in the flight.\n*   You can request a seat but we are unable to guarantee your seat in advance.,Editorial,package:voohelicopter|location:dubai,[],FALSE,[],148
Is there a weight limit?,"*   The weight limit is 125kgs per passenger, passengers who weigh more than this or close to this may have to wait for a flight that can safely accommodate their weight.\n*   We cannot offer a tour if a seat belt extender is required.",Editorial,package:voohelicopter|location:dubai,[],FALSE,[],149
weight limit,"*   The weight limit is 125kgs per passenger, passengers who weigh more than this or close to this may have to wait for a flight that can safely accommodate their weight.\n*   We cannot offer a tour if a seat belt extender is required.",Editorial,package:voohelicopter|location:dubai,[],FALSE,[],149
weight restriction,"*   The weight limit is 125kgs per passenger, passengers who weigh more than this or close to this may have to wait for a flight that can safely accommodate their weight.\n*   We cannot offer a tour if a seat belt extender is required.",Editorial,package:voohelicopter|location:dubai,[],FALSE,[],149
Is there any weight restriction,"*   The weight limit is 125kgs per passenger, passengers who weigh more than this or close to this may have to wait for a flight that can safely accommodate their weight.\n*   We cannot offer a tour if a seat belt extender is required.",Editorial,package:voohelicopter|location:dubai,[],FALSE,[],149
 Is the tour narrated or guided?,"Our pilots will do their best to point out the major sites and answer your questions, but their main focus is to keep you safe.",Editorial,package:voohelicopter|location:dubai,[],FALSE,[],150
Tour guide,"Our pilots will do their best to point out the major sites and answer your questions, but their main focus is to keep you safe.",Editorial,package:voohelicopter|location:dubai,[],FALSE,[],150
Tour Narrated,"Our pilots will do their best to point out the major sites and answer your questions, but their main focus is to keep you safe.",Editorial,package:voohelicopter|location:dubai,[],FALSE,[],150
Can I take my own pictures?,"*   Due to safety precautions, you may not take your own pictures while walking to and from the Heliport to the helicopter.\n*   Once inside the helicopter you can.\n*   Our staff will take a picture of you in front of the helicopter that can be purchased as a print or digital copy after your tour.",Editorial,package:voohelicopter|location:dubai,[],FALSE,[],151
Click own pictures,"*   Due to safety precautions, you may not take your own pictures while walking to and from the Heliport to the helicopter.\n*   Once inside the helicopter you can.\n*   Our staff will take a picture of you in front of the helicopter that can be purchased as a print or digital copy after your tour.",Editorial,package:voohelicopter|location:dubai,[],FALSE,[],151
Own Pictures,"*   Due to safety precautions, you may not take your own pictures while walking to and from the Heliport to the helicopter.\n*   Once inside the helicopter you can.\n*   Our staff will take a picture of you in front of the helicopter that can be purchased as a print or digital copy after your tour.",Editorial,package:voohelicopter|location:dubai,[],FALSE,[],151
Can we click own pictures?,"*   Due to safety precautions, you may not take your own pictures while walking to and from the Heliport to the helicopter.\n*   Once inside the helicopter you can.\n*   Our staff will take a picture of you in front of the helicopter that can be purchased as a print or digital copy after your tour.",Editorial,package:voohelicopter|location:dubai,[],FALSE,[],151
What can I take on the helicopter?,"*   Cameras, cell phones and sunglasses may be taken. \n*   All bags, hats and scarves may be left in a locker at no charges.",Editorial,package:voohelicopter|location:dubai,[],FALSE,[],152
what can I carry on the helicopter,"*   Cameras, cell phones and sunglasses may be taken. \n*   All bags, hats and scarves may be left in a locker at no charges.",Editorial,package:voohelicopter|location:dubai,[],FALSE,[],152
Carry on helicopter,"*   Cameras, cell phones and sunglasses may be taken. \n*   All bags, hats and scarves may be left in a locker at no charges.",Editorial,package:voohelicopter|location:dubai,[],FALSE,[],152
Carry,"*   Cameras, cell phones and sunglasses may be taken. \n*   All bags, hats and scarves may be left in a locker at no charges.",Editorial,package:voohelicopter|location:dubai,[],FALSE,[],152
dubai helicopter,"*   Cameras, cell phones and sunglasses may be taken. \n*   All bags, hats and scarves may be left in a locker at no charges.",Editorial,package:voohelicopter|location:dubai,[],FALSE,[],152
What is Dhow dinner Cruise,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""Image"",""url"":""https://i.ibb.co/9m06D0s/Dhow-Dinner-Cruise.jpg""}]},{""type"":""TextBlock"",""text"":""The dhow is a traditional Bedouin boat that was used for trade and transportation."",""wrap"":true,""size"":""Small""},{""type"":""ActionSet"",""actions"":[{""type"":""Action.ShowCard"",""title"":""Read more..."",""card"":{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Today, these dhows have been converted into restaurants that have a lower (air-conditioned) and upper (open-air) decks.Also, avoid booking a dhow cruise during the month of Ramadan, as no drinks are served, and there are no entertainment performances onboard during this month."",""wrap"":true,""size"":""Small""}]}}]}]}",Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],154
Dhow Dinner Cruise,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""Image"",""url"":""https://i.ibb.co/9m06D0s/Dhow-Dinner-Cruise.jpg""}]},{""type"":""TextBlock"",""text"":""The dhow is a traditional Bedouin boat that was used for trade and transportation."",""wrap"":true,""size"":""Small""},{""type"":""ActionSet"",""actions"":[{""type"":""Action.ShowCard"",""title"":""Read more..."",""card"":{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Today, these dhows have been converted into restaurants that have a lower (air-conditioned) and upper (open-air) decks.Also, avoid booking a dhow cruise during the month of Ramadan, as no drinks are served, and there are no entertainment performances onboard during this month."",""wrap"":true,""size"":""Small""}]}}]}]}",Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],154
Dubai Dinner Cruise ,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""Image"",""url"":""https://i.ibb.co/9m06D0s/Dhow-Dinner-Cruise.jpg""}]},{""type"":""TextBlock"",""text"":""The dhow is a traditional Bedouin boat that was used for trade and transportation."",""wrap"":true,""size"":""Small""},{""type"":""ActionSet"",""actions"":[{""type"":""Action.ShowCard"",""title"":""Read more..."",""card"":{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Today, these dhows have been converted into restaurants that have a lower (air-conditioned) and upper (open-air) decks.Also, avoid booking a dhow cruise during the month of Ramadan, as no drinks are served, and there are no entertainment performances onboard during this month."",""wrap"":true,""size"":""Small""}]}}]}]}",Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],154
What is Dhow dinner Cruise timing?,Below are the timings for dhow dinner cruise \n\n*   PICKUP TIME 7:00 PM (Exact pick-up time will be advised after booking)\n*   DROP-OFF TIME : Approximately 10:00 PM,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],155
Dhow dinner Cruise timing,Below are the timings for dhow dinner cruise \n\n*   PICKUP TIME 7:00 PM (Exact pick-up time will be advised after booking)\n*   DROP-OFF TIME : Approximately 10:00 PM,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],155
When does Dhow dinner Cruise starts?,Below are the timings for dhow dinner cruise \n\n*   PICKUP TIME 7:00 PM (Exact pick-up time will be advised after booking)\n*   DROP-OFF TIME : Approximately 10:00 PM,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],155
At what time Dhow dinner Cruise starts?,Below are the timings for dhow dinner cruise \n\n*   PICKUP TIME 7:00 PM (Exact pick-up time will be advised after booking)\n*   DROP-OFF TIME : Approximately 10:00 PM,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],155
What is the drop off time for Dhow dinner Cruise,Below are the timings for dhow dinner cruise \n\n*   PICKUP TIME 7:00 PM (Exact pick-up time will be advised after booking)\n*   DROP-OFF TIME : Approximately 10:00 PM,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],155
Departure time for Dhow dinner Cruise,Below are the timings for dhow dinner cruise \n\n*   PICKUP TIME 7:00 PM (Exact pick-up time will be advised after booking)\n*   DROP-OFF TIME : Approximately 10:00 PM,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],155
Arrival time for Dhow dinner Cruise,Below are the timings for dhow dinner cruise \n\n*   PICKUP TIME 7:00 PM (Exact pick-up time will be advised after booking)\n*   DROP-OFF TIME : Approximately 10:00 PM,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],155
What is the duration of the Dhow dinner Cruise,You can enjoy the dhow dinner cruise for 2 hours (Approx).,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],156
How long will the Dhow dinner Cruise take to complete,You can enjoy the dhow dinner cruise for 2 hours (Approx).,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],156
Duration of Dhow dinner Cruise,You can enjoy the dhow dinner cruise for 2 hours (Approx).,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],156
Dhow dinner Cruise travel time,You can enjoy the dhow dinner cruise for 2 hours (Approx).,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],156
Pickup and Drop facilities for Dhow dinner Cruise,Hotel (Centrally located in City Center Area Dubai / Sharjah Sahara Centre Dubai Side). If transfer option selected.,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],157
What is the pickup and Drop off Location for Dhow dinner Cruise?,Hotel (Centrally located in City Center Area Dubai / Sharjah Sahara Centre Dubai Side). If transfer option selected.,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],157
 Dhow dinner Cruise pickup and Drop off,Hotel (Centrally located in City Center Area Dubai / Sharjah Sahara Centre Dubai Side). If transfer option selected.,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],157
Where do you pick us for  Dhow dinner Cruise?,Hotel (Centrally located in City Center Area Dubai / Sharjah Sahara Centre Dubai Side). If transfer option selected.,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],157
Where do you drop us off for  Dhow dinner Cruise,Hotel (Centrally located in City Center Area Dubai / Sharjah Sahara Centre Dubai Side). If transfer option selected.,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],157
What are the Inclusions Dhow Dinner Cruise?,"*   2 Hours Cruise\n*   Welcome drinks, Water, Tea & Coffee\n*   International buffet dinner (vegetarian and non-vegetarian).\n*   Access to fully air-conditioned lower deck and open air upper deck.\n*   Entertainment shows / Tanura show.\n*   Separate toilet facilities for men and women.\n*   Smoking facility at upper deck only.",Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],158
Itineraries for Dhow Dinner Cruise,"*   2 Hours Cruise\n*   Welcome drinks, Water, Tea & Coffee\n*   International buffet dinner (vegetarian and non-vegetarian).\n*   Access to fully air-conditioned lower deck and open air upper deck.\n*   Entertainment shows / Tanura show.\n*   Separate toilet facilities for men and women.\n*   Smoking facility at upper deck only.",Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],158
Dhow Dinner Cruise facilities,"*   2 Hours Cruise\n*   Welcome drinks, Water, Tea & Coffee\n*   International buffet dinner (vegetarian and non-vegetarian).\n*   Access to fully air-conditioned lower deck and open air upper deck.\n*   Entertainment shows / Tanura show.\n*   Separate toilet facilities for men and women.\n*   Smoking facility at upper deck only.",Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],158
what all is included in Dhow Dinner Cruise,"*   2 Hours Cruise\n*   Welcome drinks, Water, Tea & Coffee\n*   International buffet dinner (vegetarian and non-vegetarian).\n*   Access to fully air-conditioned lower deck and open air upper deck.\n*   Entertainment shows / Tanura show.\n*   Separate toilet facilities for men and women.\n*   Smoking facility at upper deck only.",Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],158
what to expect in Dhow Dinner Cruise,"*   2 Hours Cruise\n*   Welcome drinks, Water, Tea & Coffee\n*   International buffet dinner (vegetarian and non-vegetarian).\n*   Access to fully air-conditioned lower deck and open air upper deck.\n*   Entertainment shows / Tanura show.\n*   Separate toilet facilities for men and women.\n*   Smoking facility at upper deck only.",Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],158
What is the Cancellation Policy for Dhow Dinner Cruise?,You can cancel up to 1 day in advance for a full refund.,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],159
Dhow Dinner Cruise Booking Cancellation,You can cancel up to 1 day in advance for a full refund.,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],159
Dhow Dinner Cruise Cancellation charges ,You can cancel up to 1 day in advance for a full refund.,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],159
Will i get refund on Dhow Dinner Cruise cancellation,You can cancel up to 1 day in advance for a full refund.,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],159
Dhow Dinner Cruise refund,You can cancel up to 1 day in advance for a full refund.,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],159
Dhow Dinner Cruise cancel,You can cancel up to 1 day in advance for a full refund.,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],159
What do you wear to a dhow cruise dinner?,*   Formals and smart casuals are acceptable dress code during dhow cruise.\n*   Men and women should avoid wearing shorts. Short skirts and sleeveless dresses are also a no-no. \n*   Slippers and flip-flops are also not acceptable.,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],160
 Dhow cruise dinner dress code,*   Formals and smart casuals are acceptable dress code during dhow cruise.\n*   Men and women should avoid wearing shorts. Short skirts and sleeveless dresses are also a no-no. \n*   Slippers and flip-flops are also not acceptable.,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],160
What to wear for Dhow cruise dinner,*   Formals and smart casuals are acceptable dress code during dhow cruise.\n*   Men and women should avoid wearing shorts. Short skirts and sleeveless dresses are also a no-no. \n*   Slippers and flip-flops are also not acceptable.,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],160
Dress for dhow cruise dinner,*   Formals and smart casuals are acceptable dress code during dhow cruise.\n*   Men and women should avoid wearing shorts. Short skirts and sleeveless dresses are also a no-no. \n*   Slippers and flip-flops are also not acceptable.,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],160
Is Smoking Allowed On The dhow cruise dinner?,"Yes, smoking facility at upper deck where you can also enjoy the night view of the city.",Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],161
Can I smoke on dhow cruise dinner,"Yes, smoking facility at upper deck where you can also enjoy the night view of the city.",Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],161
Cigarettes on dhow cruise dinner,"Yes, smoking facility at upper deck where you can also enjoy the night view of the city.",Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],161
Is Alcohol Permitted Onboard dhow cruise dinner ?,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""Image"",""url"":""https://i.ibb.co/NSMdWSs/Alcohol.jpg""}]},{""type"":""TextBlock"",""text"":""Yes, is served on however during the Month of Ramadan Alcohol Drinks will be served as per the cruise norms. "",""wrap"":true,""size"":""Small""}]}",Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],162
Do they serve alcohol on dhow cruise,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""Image"",""url"":""https://i.ibb.co/NSMdWSs/Alcohol.jpg""}]},{""type"":""TextBlock"",""text"":""Yes, is served on however during the Month of Ramadan Alcohol Drinks will be served as per the cruise norms. "",""wrap"":true,""size"":""Small""}]}",Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],162
Drinks on dhow cruise dinner,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""Image"",""url"":""https://i.ibb.co/NSMdWSs/Alcohol.jpg""}]},{""type"":""TextBlock"",""text"":""Yes, is served on however during the Month of Ramadan Alcohol Drinks will be served as per the cruise norms. "",""wrap"":true,""size"":""Small""}]}",Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],162
What is the best time to visit Dhow dinner Cruise,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""Image"",""url"":""https://i.ibb.co/LrzSnjt/Dhow-Dinner-Cruise1.jpg""}]},{""type"":""TextBlock"",""text"":""The dhow cruise dinner happens in the evening, when the temperature of the city is cooler. So, dhow cruise is a great option throughout the year."",""wrap"":true,""size"":""Small""},{""type"":""ActionSet"",""actions"":[{""type"":""Action.ShowCard"",""title"":""Read more..."",""card"":{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""However, if the heat of the city is unbearable to you, especially in the summer, you can book a table in the fully air-conditioned lower deck of the dhow.\nAlso, avoid booking a dhow cruise during the month of Ramadan, as no drinks are served, and there are no entertainment performances onboard during this month."",""wrap"":true,""size"":""Small""}]}}]}]}",Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],163
When can we visit Dhow dinner Cruise ,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""Image"",""url"":""https://i.ibb.co/LrzSnjt/Dhow-Dinner-Cruise1.jpg""}]},{""type"":""TextBlock"",""text"":""The dhow cruise dinner happens in the evening, when the temperature of the city is cooler. So, dhow cruise is a great option throughout the year."",""wrap"":true,""size"":""Small""},{""type"":""ActionSet"",""actions"":[{""type"":""Action.ShowCard"",""title"":""Read more..."",""card"":{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""However, if the heat of the city is unbearable to you, especially in the summer, you can book a table in the fully air-conditioned lower deck of the dhow.\nAlso, avoid booking a dhow cruise during the month of Ramadan, as no drinks are served, and there are no entertainment performances onboard during this month."",""wrap"":true,""size"":""Small""}]}}]}]}",Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],163
Ideal time to take Dhow dinner Cruise ,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""Image"",""url"":""https://i.ibb.co/LrzSnjt/Dhow-Dinner-Cruise1.jpg""}]},{""type"":""TextBlock"",""text"":""The dhow cruise dinner happens in the evening, when the temperature of the city is cooler. So, dhow cruise is a great option throughout the year."",""wrap"":true,""size"":""Small""},{""type"":""ActionSet"",""actions"":[{""type"":""Action.ShowCard"",""title"":""Read more..."",""card"":{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""However, if the heat of the city is unbearable to you, especially in the summer, you can book a table in the fully air-conditioned lower deck of the dhow.\nAlso, avoid booking a dhow cruise during the month of Ramadan, as no drinks are served, and there are no entertainment performances onboard during this month."",""wrap"":true,""size"":""Small""}]}}]}]}",Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],163
Do we need to buy full tickets for kids on Dhow dinner Cruise?,*   Child Age is 3 to 10 years.\n*   Under 3 years is free of charge.\n*   Children under 3 years will be allowed free of cost as long as the child does not occupy a seat to the exclusion of a fare-paying passenger.,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],164
Kids on Dhow dinner Cruise?,*   Child Age is 3 to 10 years.\n*   Under 3 years is free of charge.\n*   Children under 3 years will be allowed free of cost as long as the child does not occupy a seat to the exclusion of a fare-paying passenger.,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],164
Children tickets for Dhow dinner Cruise?,*   Child Age is 3 to 10 years.\n*   Under 3 years is free of charge.\n*   Children under 3 years will be allowed free of cost as long as the child does not occupy a seat to the exclusion of a fare-paying passenger.,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],164
Babies on Dhow dinner Cruise?,*   Child Age is 3 to 10 years.\n*   Under 3 years is free of charge.\n*   Children under 3 years will be allowed free of cost as long as the child does not occupy a seat to the exclusion of a fare-paying passenger.,Editorial,package:dhowdinnercruise|location:dubai,[],FALSE,[],164
What is the best time of the year to do desert safari in UAE?,*   The best months to visit UAE desert safari is from September to February.\n*   The months from March to August are hot but can fetch you amazing deals for the tours and hotels.,Editorial,package:desertsafaridubai|location:dubai,[],FALSE,[],165
What is the ideal time to do desert safari?,*   The best months to visit UAE desert safari is from September to February.\n*   The months from March to August are hot but can fetch you amazing deals for the tours and hotels.,Editorial,package:desertsafaridubai|location:dubai,[],FALSE,[],165
Pickup and Drop facilities for Desert Safari Dubai,Hotel (Centrally located in City Center Area Dubai / Sharjah Sahara Centre Dubai Side). If transfer option selected.,Editorial,package:desertsafaridubai|location:dubai,[],FALSE,[],166
What is the pickup and Drop off Location for Desert Safari Dubai?,Hotel (Centrally located in City Center Area Dubai / Sharjah Sahara Centre Dubai Side). If transfer option selected.,Editorial,package:desertsafaridubai|location:dubai,[],FALSE,[],166
Desert Safari Dubai pickup and Drop off,Hotel (Centrally located in City Center Area Dubai / Sharjah Sahara Centre Dubai Side). If transfer option selected.,Editorial,package:desertsafaridubai|location:dubai,[],FALSE,[],166
Where do you pick us for  Desert Safari Dubai?,Hotel (Centrally located in City Center Area Dubai / Sharjah Sahara Centre Dubai Side). If transfer option selected.,Editorial,package:desertsafaridubai|location:dubai,[],FALSE,[],166
Where do you drop us off for Desert Safari Dubai,Hotel (Centrally located in City Center Area Dubai / Sharjah Sahara Centre Dubai Side). If transfer option selected.,Editorial,package:desertsafaridubai|location:dubai,[],FALSE,[],166
What are the Inclusions Desert Safari Dubai?,"*   Hotel pickup and drop-off, \n*   Dune bashing in fully air-conditioned 4×4 by a trained professional driver\n*   Unlimited refreshments and drinks\n*   Sunset photography opportunity\n*   Henna designing & Sand Boarding\n*   Camel Riding\n*   Tanura show by male artist (Not Available during Ramadan)\n*   BBQ dinner with a variety of vegetarian and non-vegetarian dishes\n*   Fire show (Not Available during Ramadan)\n*   Photographic opportunity by dressing up in Arabic dress\n*   Belly dancing(Not Available during Ramadan)\n*   Washroom facilities are separate for men and women",Editorial,package:desertsafaridubai|location:dubai,[],FALSE,[],167
Itineraries for Desert Safari Dubai,"*   Hotel pickup and drop-off, \n*   Dune bashing in fully air-conditioned 4×4 by a trained professional driver\n*   Unlimited refreshments and drinks\n*   Sunset photography opportunity\n*   Henna designing & Sand Boarding\n*   Camel Riding\n*   Tanura show by male artist (Not Available during Ramadan)\n*   BBQ dinner with a variety of vegetarian and non-vegetarian dishes\n*   Fire show (Not Available during Ramadan)\n*   Photographic opportunity by dressing up in Arabic dress\n*   Belly dancing(Not Available during Ramadan)\n*   Washroom facilities are separate for men and women",Editorial,package:desertsafaridubai|location:dubai,[],FALSE,[],167
Desert Safari Dubai facilities,"*   Hotel pickup and drop-off, \n*   Dune bashing in fully air-conditioned 4×4 by a trained professional driver\n*   Unlimited refreshments and drinks\n*   Sunset photography opportunity\n*   Henna designing & Sand Boarding\n*   Camel Riding\n*   Tanura show by male artist (Not Available during Ramadan)\n*   BBQ dinner with a variety of vegetarian and non-vegetarian dishes\n*   Fire show (Not Available during Ramadan)\n*   Photographic opportunity by dressing up in Arabic dress\n*   Belly dancing(Not Available during Ramadan)\n*   Washroom facilities are separate for men and women",Editorial,package:desertsafaridubai|location:dubai,[],FALSE,[],167
what all is included in Desert Safari Dubai,"*   Hotel pickup and drop-off, \n*   Dune bashing in fully air-conditioned 4×4 by a trained professional driver\n*   Unlimited refreshments and drinks\n*   Sunset photography opportunity\n*   Henna designing & Sand Boarding\n*   Camel Riding\n*   Tanura show by male artist (Not Available during Ramadan)\n*   BBQ dinner with a variety of vegetarian and non-vegetarian dishes\n*   Fire show (Not Available during Ramadan)\n*   Photographic opportunity by dressing up in Arabic dress\n*   Belly dancing(Not Available during Ramadan)\n*   Washroom facilities are separate for men and women",Editorial,package:desertsafaridubai|location:dubai,[],FALSE,[],167
what to expect in Desert Safari Dubai,"*   Hotel pickup and drop-off, \n*   Dune bashing in fully air-conditioned 4×4 by a trained professional driver\n*   Unlimited refreshments and drinks\n*   Sunset photography opportunity\n*   Henna designing & Sand Boarding\n*   Camel Riding\n*   Tanura show by male artist (Not Available during Ramadan)\n*   BBQ dinner with a variety of vegetarian and non-vegetarian dishes\n*   Fire show (Not Available during Ramadan)\n*   Photographic opportunity by dressing up in Arabic dress\n*   Belly dancing(Not Available during Ramadan)\n*   Washroom facilities are separate for men and women",Editorial,package:desertsafaridubai|location:dubai,[],FALSE,[],167
What is the Cancellation Policy for Desert Safari Dubai?,"Yes, you can cancel the ticket up to 1 day in advance for a full refund",Editorial,package:desertsafaridubai|location:dubai,[],FALSE,[],168
Desert Safari Dubai Booking Cancellation,"Yes, you can cancel the ticket up to 1 day in advance for a full refund",Editorial,package:desertsafaridubai|location:dubai,[],FALSE,[],168
Desert Safari Dubai Cancellation charges,"Yes, you can cancel the ticket up to 1 day in advance for a full refund",Editorial,package:desertsafaridubai|location:dubai,[],FALSE,[],168
Will i get refund on Desert Safari Dubai cancellation,"Yes, you can cancel the ticket up to 1 day in advance for a full refund",Editorial,package:desertsafaridubai|location:dubai,[],FALSE,[],168
Desert Safari Dubai refund,"Yes, you can cancel the ticket up to 1 day in advance for a full refund",Editorial,package:desertsafaridubai|location:dubai,[],FALSE,[],168
Desert Safari Dubai cancel,"Yes, you can cancel the ticket up to 1 day in advance for a full refund",Editorial,package:desertsafaridubai|location:dubai,[],FALSE,[],168
How many people are required for Desert Safari Dubai?,Minimum 2 Pax Required to Operate this Tour. If you are less then 2 Pax it is better to confirm before booking the tour.,Editorial,package:desertsafaridubai|location:dubai,[],FALSE,[],169
