question,answer,Source,Metadata,SuggestedQuestions,IsContextOnly,Prompts,QnaId
Go live duration,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Our solution has been designed keeping in mind the need of flexibility and scalability towards different organization's and their ever changing needs."",""wrap"":true,""size"":""Medium""},{""type"":""TextBlock"",""text"":""The deployment can be done in a matter of few weeks time. Book a meeting and we will guide you."",""wrap"":true,""size"":""Medium""},{""type"":""ActionSet"",""actions"":[{""type"":""Action.OpenUrl"",""title"":""Book a meeting"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/"",""style"":""positive""}]}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2""}",Editorial,en:true,[],FALSE,[],90
Time to got to production,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Our solution has been designed keeping in mind the need of flexibility and scalability towards different organization's and their ever changing needs."",""wrap"":true,""size"":""Medium""},{""type"":""TextBlock"",""text"":""The deployment can be done in a matter of few weeks time. Book a meeting and we will guide you."",""wrap"":true,""size"":""Medium""},{""type"":""ActionSet"",""actions"":[{""type"":""Action.OpenUrl"",""title"":""Book a meeting"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/"",""style"":""positive""}]}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2""}",Editorial,en:true,[],FALSE,[],90
Time to go live,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Our solution has been designed keeping in mind the need of flexibility and scalability towards different organization's and their ever changing needs."",""wrap"":true,""size"":""Medium""},{""type"":""TextBlock"",""text"":""The deployment can be done in a matter of few weeks time. Book a meeting and we will guide you."",""wrap"":true,""size"":""Medium""},{""type"":""ActionSet"",""actions"":[{""type"":""Action.OpenUrl"",""title"":""Book a meeting"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/"",""style"":""positive""}]}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2""}",Editorial,en:true,[],FALSE,[],90
Production time,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Our solution has been designed keeping in mind the need of flexibility and scalability towards different organization's and their ever changing needs."",""wrap"":true,""size"":""Medium""},{""type"":""TextBlock"",""text"":""The deployment can be done in a matter of few weeks time. Book a meeting and we will guide you."",""wrap"":true,""size"":""Medium""},{""type"":""ActionSet"",""actions"":[{""type"":""Action.OpenUrl"",""title"":""Book a meeting"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/"",""style"":""positive""}]}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2""}",Editorial,en:true,[],FALSE,[],90
Duration for deployment,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Our solution has been designed keeping in mind the need of flexibility and scalability towards different organization's and their ever changing needs."",""wrap"":true,""size"":""Medium""},{""type"":""TextBlock"",""text"":""The deployment can be done in a matter of few weeks time. Book a meeting and we will guide you."",""wrap"":true,""size"":""Medium""},{""type"":""ActionSet"",""actions"":[{""type"":""Action.OpenUrl"",""title"":""Book a meeting"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/"",""style"":""positive""}]}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2""}",Editorial,en:true,[],FALSE,[],90
Implementation phase,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Our solution has been designed keeping in mind the need of flexibility and scalability towards different organization's and their ever changing needs."",""wrap"":true,""size"":""Medium""},{""type"":""TextBlock"",""text"":""The deployment can be done in a matter of few weeks time. Book a meeting and we will guide you."",""wrap"":true,""size"":""Medium""},{""type"":""ActionSet"",""actions"":[{""type"":""Action.OpenUrl"",""title"":""Book a meeting"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/"",""style"":""positive""}]}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2""}",Editorial,en:true,[],FALSE,[],90
How scalable is the product?,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time."",""wrap"":true,""size"":""Medium""}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""speak"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time.""}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",91
Scalability,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time."",""wrap"":true,""size"":""Medium""}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""speak"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time.""}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",91
Load the application can take,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time."",""wrap"":true,""size"":""Medium""}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""speak"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time.""}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",91
How many users can it support?,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time."",""wrap"":true,""size"":""Medium""}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""speak"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time.""}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",91
number of users it can support ?,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time."",""wrap"":true,""size"":""Medium""}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""speak"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time.""}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",91
Load testing ?,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time."",""wrap"":true,""size"":""Medium""}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""speak"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time.""}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",91
How much of load can the solution take at a single point of time ?,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time."",""wrap"":true,""size"":""Medium""}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""speak"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time.""}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",91
How many users can work on the application at a time ?,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time."",""wrap"":true,""size"":""Medium""}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""speak"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time.""}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",91
Is there a restriction with the data limit?,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time."",""wrap"":true,""size"":""Medium""}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""speak"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time.""}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",91
Is there a limit to the number of user ?,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time."",""wrap"":true,""size"":""Medium""}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""speak"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time.""}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",91
User count,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time."",""wrap"":true,""size"":""Medium""}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""speak"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time.""}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",91
Upscaling,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time."",""wrap"":true,""size"":""Medium""}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""speak"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time.""}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",91
Scaling the application,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time."",""wrap"":true,""size"":""Medium""}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""speak"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time.""}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",91
number of users,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time."",""wrap"":true,""size"":""Medium""}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""speak"":""Our product is scalable with no limitations on it. We do load and performance testing  to make sure that our application is robust performance wise and supports multiple logins at the same time.""}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",91
Our solution works with most of the major available technology platforms. In case you have a technology which you are not sure of we can connect with you and help you understand better.C93:H93,Our solution works with most of the major available technology platforms. In case you have a technology which you are not sure of we can connect with you and help you understand better.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":252,""DisplayText"":""Choose your location""}]",94
What kind and types of API integrations do you support ?Integrations available,Our solution works with most of the major available technology platforms. In case you have a technology which you are not sure of we can connect with you and help you understand better.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":252,""DisplayText"":""Choose your location""}]",94
With which software tools can it work with,Our solution works with most of the major available technology platforms. In case you have a technology which you are not sure of we can connect with you and help you understand better.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":252,""DisplayText"":""Choose your location""}]",94
Business suits it can be integrated with,Our solution works with most of the major available technology platforms. In case you have a technology which you are not sure of we can connect with you and help you understand better.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":252,""DisplayText"":""Choose your location""}]",94
Will it work with my existing software tool,Our solution works with most of the major available technology platforms. In case you have a technology which you are not sure of we can connect with you and help you understand better.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":252,""DisplayText"":""Choose your location""}]",94
Compatible with software tool,Our solution works with most of the major available technology platforms. In case you have a technology which you are not sure of we can connect with you and help you understand better.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":252,""DisplayText"":""Choose your location""}]",94
API Integrations offered,Our solution works with most of the major available technology platforms. In case you have a technology which you are not sure of we can connect with you and help you understand better.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":252,""DisplayText"":""Choose your location""}]",94
How do I know if it’s the right solution for my organization?,We would be happy to understand your business working with you closely and help you understand the relevant use case that our solution can help solve for you.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,[],95
Will it fit my requirement,We would be happy to understand your business working with you closely and help you understand the relevant use case that our solution can help solve for you.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,[],95
Discovery phase,We would be happy to understand your business working with you closely and help you understand the relevant use case that our solution can help solve for you.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,[],95
Will it suit me,We would be happy to understand your business working with you closely and help you understand the relevant use case that our solution can help solve for you.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,[],95
Will it fit my needs,We would be happy to understand your business working with you closely and help you understand the relevant use case that our solution can help solve for you.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,[],95
Will it address my pain points,We would be happy to understand your business working with you closely and help you understand the relevant use case that our solution can help solve for you.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,[],95
Relevance to my business case,We would be happy to understand your business working with you closely and help you understand the relevant use case that our solution can help solve for you.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,[],95
Will our solution meet your needs ?,We would be happy to understand your business working with you closely and help you understand the relevant use case that our solution can help solve for you.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,[],95
Do you have a trial access to the solutions?,We do provide trial access to our users so that they can have a first hand feel and look at our solutions.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",96
Trial access,We do provide trial access to our users so that they can have a first hand feel and look at our solutions.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",96
Trial period,We do provide trial access to our users so that they can have a first hand feel and look at our solutions.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",96
Free access,We do provide trial access to our users so that they can have a first hand feel and look at our solutions.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",96
Can I try the solution before deciding,We do provide trial access to our users so that they can have a first hand feel and look at our solutions.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",96
How to get a free access,We do provide trial access to our users so that they can have a first hand feel and look at our solutions.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",96
Tryout the products,We do provide trial access to our users so that they can have a first hand feel and look at our solutions.,EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",96
How is Personal Facilitator different from Change Facilitator?,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Personal Facilitator"",""wrap"":true,""size"":""Medium"",""weight"":""Bolder""},{""type"":""TextBlock"",""text"":""Most organisations have a diverse workforce working in different functional areas. This constitutes a need to have shared values, work ethics and knowledge transfer. We have developed Personal Facilitator to bridge this gap and have a smooth workflow in the organization.\n\nThis product is easy to implement and can be used as a multi-channel personal assistant to automate tasks, manage daily schedule and other varied functionalities. We have developed multiple versions of the facilitator like personal, change, HR, contract and projects to cater to different needs of the customer."",""wrap"":true}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Change Z"",""wrap"":true,""size"":""Medium"",""weight"":""Bolder""},{""type"":""TextBlock"",""text"":""Through our Digital change facilitator, we deliver a second generation conversational AI experience. Change managed across the organisation.\n\nGone are the days when we took critical resources away from their day and sent them off on day long training programmes. It is ineffective, complex and not sustainable for business who want to respond to the market conditions. The lack of insights meant that stakeholders did not know the effectiveness of the change programme and adoption rate."",""wrap"":true}]}]}]}",EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",97
Personal facilitator vs change facilitator,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Personal Facilitator"",""wrap"":true,""size"":""Medium"",""weight"":""Bolder""},{""type"":""TextBlock"",""text"":""Most organisations have a diverse workforce working in different functional areas. This constitutes a need to have shared values, work ethics and knowledge transfer. We have developed Personal Facilitator to bridge this gap and have a smooth workflow in the organization.\n\nThis product is easy to implement and can be used as a multi-channel personal assistant to automate tasks, manage daily schedule and other varied functionalities. We have developed multiple versions of the facilitator like personal, change, HR, contract and projects to cater to different needs of the customer."",""wrap"":true}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Change Z"",""wrap"":true,""size"":""Medium"",""weight"":""Bolder""},{""type"":""TextBlock"",""text"":""Through our Digital change facilitator, we deliver a second generation conversational AI experience. Change managed across the organisation.\n\nGone are the days when we took critical resources away from their day and sent them off on day long training programmes. It is ineffective, complex and not sustainable for business who want to respond to the market conditions. The lack of insights meant that stakeholders did not know the effectiveness of the change programme and adoption rate."",""wrap"":true}]}]}]}",EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",97
Differernce between the facilitators ?,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Personal Facilitator"",""wrap"":true,""size"":""Medium"",""weight"":""Bolder""},{""type"":""TextBlock"",""text"":""Most organisations have a diverse workforce working in different functional areas. This constitutes a need to have shared values, work ethics and knowledge transfer. We have developed Personal Facilitator to bridge this gap and have a smooth workflow in the organization.\n\nThis product is easy to implement and can be used as a multi-channel personal assistant to automate tasks, manage daily schedule and other varied functionalities. We have developed multiple versions of the facilitator like personal, change, HR, contract and projects to cater to different needs of the customer."",""wrap"":true}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Change Z"",""wrap"":true,""size"":""Medium"",""weight"":""Bolder""},{""type"":""TextBlock"",""text"":""Through our Digital change facilitator, we deliver a second generation conversational AI experience. Change managed across the organisation.\n\nGone are the days when we took critical resources away from their day and sent them off on day long training programmes. It is ineffective, complex and not sustainable for business who want to respond to the market conditions. The lack of insights meant that stakeholders did not know the effectiveness of the change programme and adoption rate."",""wrap"":true}]}]}]}",EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",97
What is the difference between change and personal facilitator ?,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Personal Facilitator"",""wrap"":true,""size"":""Medium"",""weight"":""Bolder""},{""type"":""TextBlock"",""text"":""Most organisations have a diverse workforce working in different functional areas. This constitutes a need to have shared values, work ethics and knowledge transfer. We have developed Personal Facilitator to bridge this gap and have a smooth workflow in the organization.\n\nThis product is easy to implement and can be used as a multi-channel personal assistant to automate tasks, manage daily schedule and other varied functionalities. We have developed multiple versions of the facilitator like personal, change, HR, contract and projects to cater to different needs of the customer."",""wrap"":true}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Change Z"",""wrap"":true,""size"":""Medium"",""weight"":""Bolder""},{""type"":""TextBlock"",""text"":""Through our Digital change facilitator, we deliver a second generation conversational AI experience. Change managed across the organisation.\n\nGone are the days when we took critical resources away from their day and sent them off on day long training programmes. It is ineffective, complex and not sustainable for business who want to respond to the market conditions. The lack of insights meant that stakeholders did not know the effectiveness of the change programme and adoption rate."",""wrap"":true}]}]}]}",EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",97
Are Personal Facilitator and Change Facilitator the same ?,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Personal Facilitator"",""wrap"":true,""size"":""Medium"",""weight"":""Bolder""},{""type"":""TextBlock"",""text"":""Most organisations have a diverse workforce working in different functional areas. This constitutes a need to have shared values, work ethics and knowledge transfer. We have developed Personal Facilitator to bridge this gap and have a smooth workflow in the organization.\n\nThis product is easy to implement and can be used as a multi-channel personal assistant to automate tasks, manage daily schedule and other varied functionalities. We have developed multiple versions of the facilitator like personal, change, HR, contract and projects to cater to different needs of the customer."",""wrap"":true}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Change Z"",""wrap"":true,""size"":""Medium"",""weight"":""Bolder""},{""type"":""TextBlock"",""text"":""Through our Digital change facilitator, we deliver a second generation conversational AI experience. Change managed across the organisation.\n\nGone are the days when we took critical resources away from their day and sent them off on day long training programmes. It is ineffective, complex and not sustainable for business who want to respond to the market conditions. The lack of insights meant that stakeholders did not know the effectiveness of the change programme and adoption rate."",""wrap"":true}]}]}]}",EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",97
How can you tell personal and change facilitator apart ?,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Personal Facilitator"",""wrap"":true,""size"":""Medium"",""weight"":""Bolder""},{""type"":""TextBlock"",""text"":""Most organisations have a diverse workforce working in different functional areas. This constitutes a need to have shared values, work ethics and knowledge transfer. We have developed Personal Facilitator to bridge this gap and have a smooth workflow in the organization.\n\nThis product is easy to implement and can be used as a multi-channel personal assistant to automate tasks, manage daily schedule and other varied functionalities. We have developed multiple versions of the facilitator like personal, change, HR, contract and projects to cater to different needs of the customer."",""wrap"":true}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Change Z"",""wrap"":true,""size"":""Medium"",""weight"":""Bolder""},{""type"":""TextBlock"",""text"":""Through our Digital change facilitator, we deliver a second generation conversational AI experience. Change managed across the organisation.\n\nGone are the days when we took critical resources away from their day and sent them off on day long training programmes. It is ineffective, complex and not sustainable for business who want to respond to the market conditions. The lack of insights meant that stakeholders did not know the effectiveness of the change programme and adoption rate."",""wrap"":true}]}]}]}",EditorialL93C93:W93C93:T93B94C93:J93C93:S93C93:O93C93:M94C93:K93C93:I93C93:H93,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""}]",97
Technology,Here are things I get asked  a lot. Choose one or type your own question,Editorial,en:true,[],FALSE,"[{""DisplayOrder"":6,""QnaId"":160,""DisplayText"":""Technologies we work with""},{""DisplayOrder"":7,""QnaId"":83,""DisplayText"":""Platforms it is compatible with""},{""DisplayOrder"":8,""QnaId"":94,""DisplayText"":""API Integrations offered""}]",104
